sample_order,sector,sector_rank,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,verification_status,verification_note
185,information_technology,29,WU,Western Union,0001365135,F5,10-Q,2020-10-29,0001558370-20-012046,https://www.sec.gov/Archives/edgar/data/1365135/0001558370-20-012046.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
186,materials,1,NUE,Nucor,0000073309,F1,10-Q,2019-11-06,0001564590-19-040956,https://www.sec.gov/Archives/edgar/data/73309/0001564590-19-040956.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
186,materials,1,NUE,Nucor,0000073309,F2,10-K,2020-02-28,0001564590-20-007794,https://www.sec.gov/Archives/edgar/data/73309/0001564590-20-007794.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
186,materials,1,NUE,Nucor,0000073309,F3,10-Q,2020-05-13,0001564590-20-025117,https://www.sec.gov/Archives/edgar/data/73309/0001564590-20-025117.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
186,materials,1,NUE,Nucor,0000073309,F4,10-Q,2020-08-12,0001564590-20-039639,https://www.sec.gov/Archives/edgar/data/73309/0001564590-20-039639.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
186,materials,1,NUE,Nucor,0000073309,F5,10-Q,2020-11-12,0001564590-20-053596,https://www.sec.gov/Archives/edgar/data/73309/0001564590-20-053596.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
187,materials,2,PKG,Packaging Corporation of America,0000075677,F1,10-Q,2019-11-01,0001564590-19-039297,https://www.sec.gov/Archives/edgar/data/75677/0001564590-19-039297.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
187,materials,2,PKG,Packaging Corporation of America,0000075677,F2,10-K,2020-02-26,0001564590-20-006774,https://www.sec.gov/Archives/edgar/data/75677/0001564590-20-006774.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
187,materials,2,PKG,Packaging Corporation of America,0000075677,F3,10-Q,2020-05-06,0001564590-20-021593,https://www.sec.gov/Archives/edgar/data/75677/0001564590-20-021593.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
187,materials,2,PKG,Packaging Corporation of America,0000075677,F4,10-Q,2020-08-06,0001564590-20-037372,https://www.sec.gov/Archives/edgar/data/75677/0001564590-20-037372.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
187,materials,2,PKG,Packaging Corporation of America,0000075677,F5,10-Q,2020-11-05,0001564590-20-050944,https://www.sec.gov/Archives/edgar/data/75677/0001564590-20-050944.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
188,materials,3,ALB,Albemarle Corporation,0000915913,F1,10-Q,2019-11-06,0000915913-19-000099,https://www.sec.gov/Archives/edgar/data/915913/0000915913-19-000099.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
188,materials,3,ALB,Albemarle Corporation,0000915913,F2,10-K,2020-02-26,0000915913-20-000040,https://www.sec.gov/Archives/edgar/data/915913/0000915913-20-000040.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
188,materials,3,ALB,Albemarle Corporation,0000915913,F3,10-Q,2020-05-11,0000915913-20-000105,https://www.sec.gov/Archives/edgar/data/915913/0000915913-20-000105.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
188,materials,3,ALB,Albemarle Corporation,0000915913,F4,10-Q,2020-08-05,0000915913-20-000143,https://www.sec.gov/Archives/edgar/data/915913/0000915913-20-000143.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
188,materials,3,ALB,Albemarle Corporation,0000915913,F5,10-Q,2020-11-04,0000915913-20-000165,https://www.sec.gov/Archives/edgar/data/915913/0000915913-20-000165.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
189,materials,4,CF,CF Industries,0001324404,F1,10-Q,2019-10-31,0001324404-19-000023,https://www.sec.gov/Archives/edgar/data/1324404/0001324404-19-000023.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
189,materials,4,CF,CF Industries,0001324404,F2,10-K,2020-02-24,0001324404-20-000006,https://www.sec.gov/Archives/edgar/data/1324404/0001324404-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
189,materials,4,CF,CF Industries,0001324404,F3,10-Q,2020-05-07,0001324404-20-000013,https://www.sec.gov/Archives/edgar/data/1324404/0001324404-20-000013.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
189,materials,4,CF,CF Industries,0001324404,F4,10-Q,2020-08-06,0001324404-20-000019,https://www.sec.gov/Archives/edgar/data/1324404/0001324404-20-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
189,materials,4,CF,CF Industries,0001324404,F5,10-Q,2020-11-05,0001324404-20-000025,https://www.sec.gov/Archives/edgar/data/1324404/0001324404-20-000025.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
190,materials,5,MLM,Martin Marietta Materials,0000916076,F1,10-Q,2019-10-30,0001564590-19-038626,https://www.sec.gov/Archives/edgar/data/916076/0001564590-19-038626.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
190,materials,5,MLM,Martin Marietta Materials,0000916076,F2,10-K,2020-02-21,0001564590-20-005784,https://www.sec.gov/Archives/edgar/data/916076/0001564590-20-005784.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
190,materials,5,MLM,Martin Marietta Materials,0000916076,F3,10-Q,2020-05-05,0001564590-20-021286,https://www.sec.gov/Archives/edgar/data/916076/0001564590-20-021286.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
190,materials,5,MLM,Martin Marietta Materials,0000916076,F4,10-Q,2020-07-28,0001564590-20-033797,https://www.sec.gov/Archives/edgar/data/916076/0001564590-20-033797.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
190,materials,5,MLM,Martin Marietta Materials,0000916076,F5,10-Q,2020-10-29,0001564590-20-048849,https://www.sec.gov/Archives/edgar/data/916076/0001564590-20-048849.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
191,materials,6,MOS,Mosaic Company,0001285785,F1,10-Q,2019-11-05,0001618034-19-000018,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-19-000018.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
191,materials,6,MOS,Mosaic Company,0001285785,F2,10-K,2020-02-20,0001618034-20-000003,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-20-000003.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
191,materials,6,MOS,Mosaic Company,0001285785,F3,10-Q,2020-05-05,0001618034-20-000007,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-20-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
191,materials,6,MOS,Mosaic Company,0001285785,F4,10-Q,2020-08-04,0001618034-20-000011,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
191,materials,6,MOS,Mosaic Company,0001285785,F5,10-Q,2020-11-03,0001618034-20-000014,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-20-000014.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
192,materials,7,SEE,Sealed Air,0001012100,F1,10-Q,2019-11-08,0001628280-19-013765,https://www.sec.gov/Archives/edgar/data/1012100/0001628280-19-013765.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
192,materials,7,SEE,Sealed Air,0001012100,F2,10-K,2020-03-02,0001628280-20-002658,https://www.sec.gov/Archives/edgar/data/1012100/0001628280-20-002658.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
192,materials,7,SEE,Sealed Air,0001012100,F3,10-Q,2020-05-05,0001628280-20-006353,https://www.sec.gov/Archives/edgar/data/1012100/0001628280-20-006353.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
192,materials,7,SEE,Sealed Air,0001012100,F4,10-Q,2020-08-06,0001628280-20-011887,https://www.sec.gov/Archives/edgar/data/1012100/0001628280-20-011887.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
192,materials,7,SEE,Sealed Air,0001012100,F5,10-Q,2020-10-28,0001628280-20-014997,https://www.sec.gov/Archives/edgar/data/1012100/0001628280-20-014997.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
193,materials,8,SHW,Sherwin-Williams,0000089800,F1,10-Q,2019-10-22,0000089800-19-000023,https://www.sec.gov/Archives/edgar/data/89800/0000089800-19-000023.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
193,materials,8,SHW,Sherwin-Williams,0000089800,F2,10-K,2020-02-21,0000089800-20-000005,https://www.sec.gov/Archives/edgar/data/89800/0000089800-20-000005.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
193,materials,8,SHW,Sherwin-Williams,0000089800,F3,10-Q,2020-04-29,0000089800-20-000009,https://www.sec.gov/Archives/edgar/data/89800/0000089800-20-000009.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
193,materials,8,SHW,Sherwin-Williams,0000089800,F4,10-Q,2020-07-28,0000089800-20-000020,https://www.sec.gov/Archives/edgar/data/89800/0000089800-20-000020.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
193,materials,8,SHW,Sherwin-Williams,0000089800,F5,10-Q,2020-10-27,0000089800-20-000024,https://www.sec.gov/Archives/edgar/data/89800/0000089800-20-000024.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
194,materials,9,CE,Celanese,0001306830,F1,10-Q,2019-10-22,0001306830-19-000191,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-19-000191.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
194,materials,9,CE,Celanese,0001306830,F2,10-K,2020-02-06,0001306830-20-000018,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-20-000018.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
194,materials,9,CE,Celanese,0001306830,F3,10-Q,2020-04-28,0001306830-20-000105,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-20-000105.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
194,materials,9,CE,Celanese,0001306830,F4,10-Q,2020-07-29,0001306830-20-000161,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-20-000161.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
194,materials,9,CE,Celanese,0001306830,F5,10-Q,2020-10-26,0001306830-20-000204,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-20-000204.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
195,materials,10,IFF,International Flavors & Fragrances,0000051253,F1,10-Q,2019-11-04,0000051253-19-000025,https://www.sec.gov/Archives/edgar/data/51253/0000051253-19-000025.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
195,materials,10,IFF,International Flavors & Fragrances,0000051253,F2,10-K,2020-03-03,0000051253-20-000007,https://www.sec.gov/Archives/edgar/data/51253/0000051253-20-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
195,materials,10,IFF,International Flavors & Fragrances,0000051253,F3,10-Q,2020-05-11,0000051253-20-000011,https://www.sec.gov/Archives/edgar/data/51253/0000051253-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
195,materials,10,IFF,International Flavors & Fragrances,0000051253,F4,10-Q,2020-08-10,0000051253-20-000046,https://www.sec.gov/Archives/edgar/data/51253/0000051253-20-000046.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
195,materials,10,IFF,International Flavors & Fragrances,0000051253,F5,10-Q,2020-11-09,0000051253-20-000055,https://www.sec.gov/Archives/edgar/data/51253/0000051253-20-000055.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
196,materials,11,IP,International Paper,0000051434,F1,10-Q,2019-11-01,0000051434-19-000037,https://www.sec.gov/Archives/edgar/data/51434/0000051434-19-000037.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
196,materials,11,IP,International Paper,0000051434,F2,10-K,2020-02-19,0000051434-20-000011,https://www.sec.gov/Archives/edgar/data/51434/0000051434-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
196,materials,11,IP,International Paper,0000051434,F3,10-Q,2020-05-01,0000051434-20-000017,https://www.sec.gov/Archives/edgar/data/51434/0000051434-20-000017.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
196,materials,11,IP,International Paper,0000051434,F4,10-Q,2020-07-31,0000051434-20-000033,https://www.sec.gov/Archives/edgar/data/51434/0000051434-20-000033.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
196,materials,11,IP,International Paper,0000051434,F5,10-Q,2020-10-30,0000051434-20-000042,https://www.sec.gov/Archives/edgar/data/51434/0000051434-20-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
197,materials,12,WRK,WestRock,0001732845,F1,10-K,2019-11-18,0000950123-19-011534,https://www.sec.gov/Archives/edgar/data/1732845/0000950123-19-011534.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
197,materials,12,WRK,WestRock,0001732845,F2,10-Q,2020-01-31,0001564590-20-002901,https://www.sec.gov/Archives/edgar/data/1732845/0001564590-20-002901.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
197,materials,12,WRK,WestRock,0001732845,F3,10-Q,2020-05-06,0001564590-20-022057,https://www.sec.gov/Archives/edgar/data/1732845/0001564590-20-022057.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
197,materials,12,WRK,WestRock,0001732845,F4,10-Q,2020-08-05,0001564590-20-036766,https://www.sec.gov/Archives/edgar/data/1732845/0001564590-20-036766.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
197,materials,12,WRK,WestRock,0001732845,F5,10-K,2020-11-23,0001564590-20-054816,https://www.sec.gov/Archives/edgar/data/1732845/0001564590-20-054816.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
198,real_estate,1,EQIX,Equinix,0001101239,F1,10-Q,2019-11-01,0001628280-19-013074,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-19-013074.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
198,real_estate,1,EQIX,Equinix,0001101239,F2,10-K,2020-02-21,0001628280-20-001947,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-20-001947.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
198,real_estate,1,EQIX,Equinix,0001101239,F3,10-Q,2020-05-07,0001628280-20-006896,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-20-006896.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
198,real_estate,1,EQIX,Equinix,0001101239,F4,10-Q,2020-07-31,0001628280-20-011187,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-20-011187.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
198,real_estate,1,EQIX,Equinix,0001101239,F5,10-Q,2020-10-30,0001628280-20-015158,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-20-015158.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
199,real_estate,2,SBAC,SBA Communications,0001034054,F1,10-Q,2019-11-07,0001034054-19-000011,https://www.sec.gov/Archives/edgar/data/1034054/0001034054-19-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
199,real_estate,2,SBAC,SBA Communications,0001034054,F2,10-K,2020-02-24,0001034054-20-000003,https://www.sec.gov/Archives/edgar/data/1034054/0001034054-20-000003.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
199,real_estate,2,SBAC,SBA Communications,0001034054,F3,10-Q,2020-05-06,0001034054-20-000006,https://www.sec.gov/Archives/edgar/data/1034054/0001034054-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
199,real_estate,2,SBAC,SBA Communications,0001034054,F4,10-Q,2020-08-06,0001034054-20-000008,https://www.sec.gov/Archives/edgar/data/1034054/0001034054-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
199,real_estate,2,SBAC,SBA Communications,0001034054,F5,10-Q,2020-11-05,0001034054-20-000010,https://www.sec.gov/Archives/edgar/data/1034054/0001034054-20-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
200,real_estate,3,AMT,American Tower,0001053507,F1,10-Q,2019-10-31,0001053507-19-000134,https://www.sec.gov/Archives/edgar/data/1053507/0001053507-19-000134.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
200,real_estate,3,AMT,American Tower,0001053507,F2,10-K,2020-02-25,0001053507-20-000028,https://www.sec.gov/Archives/edgar/data/1053507/0001053507-20-000028.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
200,real_estate,3,AMT,American Tower,0001053507,F3,10-Q,2020-04-29,0001053507-20-000093,https://www.sec.gov/Archives/edgar/data/1053507/0001053507-20-000093.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
200,real_estate,3,AMT,American Tower,0001053507,F4,10-Q,2020-07-30,0001053507-20-000129,https://www.sec.gov/Archives/edgar/data/1053507/0001053507-20-000129.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
200,real_estate,3,AMT,American Tower,0001053507,F5,10-Q,2020-10-29,0001053507-20-000161,https://www.sec.gov/Archives/edgar/data/1053507/0001053507-20-000161.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
201,real_estate,4,PEAK,Healthpeak,0000765880,F1,10-Q,2019-10-31,0001628280-19-012968,https://www.sec.gov/Archives/edgar/data/765880/0001628280-19-012968.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
201,real_estate,4,PEAK,Healthpeak,0000765880,F2,10-K,2020-02-13,0001628280-20-001456,https://www.sec.gov/Archives/edgar/data/765880/0001628280-20-001456.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
201,real_estate,4,PEAK,Healthpeak,0000765880,F3,10-Q,2020-05-06,0001628280-20-006690,https://www.sec.gov/Archives/edgar/data/765880/0001628280-20-006690.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
201,real_estate,4,PEAK,Healthpeak,0000765880,F4,10-Q,2020-08-05,0001628280-20-011794,https://www.sec.gov/Archives/edgar/data/765880/0001628280-20-011794.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
201,real_estate,4,PEAK,Healthpeak,0000765880,F5,10-Q,2020-11-03,0001628280-20-015363,https://www.sec.gov/Archives/edgar/data/765880/0001628280-20-015363.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
202,real_estate,5,CBRE,CBRE Group,0001138118,F1,10-Q,2019-11-06,0001564590-19-040653,https://www.sec.gov/Archives/edgar/data/1138118/0001564590-19-040653.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
202,real_estate,5,CBRE,CBRE Group,0001138118,F2,10-K,2020-03-02,0001564590-20-008056,https://www.sec.gov/Archives/edgar/data/1138118/0001564590-20-008056.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
202,real_estate,5,CBRE,CBRE Group,0001138118,F3,10-Q,2020-05-07,0001564590-20-022348,https://www.sec.gov/Archives/edgar/data/1138118/0001564590-20-022348.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
202,real_estate,5,CBRE,CBRE Group,0001138118,F4,10-Q,2020-08-04,0001564590-20-035965,https://www.sec.gov/Archives/edgar/data/1138118/0001564590-20-035965.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
202,real_estate,5,CBRE,CBRE Group,0001138118,F5,10-Q,2020-10-29,0001564590-20-048948,https://www.sec.gov/Archives/edgar/data/1138118/0001564590-20-048948.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
203,real_estate,6,PSA,Public Storage,0001393311,F1,10-Q,2019-10-30,0001393311-19-000041,https://www.sec.gov/Archives/edgar/data/1393311/0001393311-19-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
203,real_estate,6,PSA,Public Storage,0001393311,F2,10-K,2020-02-25,0001393311-20-000008,https://www.sec.gov/Archives/edgar/data/1393311/0001393311-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
203,real_estate,6,PSA,Public Storage,0001393311,F3,10-Q,2020-04-30,0001562762-20-000160,https://www.sec.gov/Archives/edgar/data/1393311/0001562762-20-000160.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
203,real_estate,6,PSA,Public Storage,0001393311,F4,10-Q,2020-08-05,0001562762-20-000278,https://www.sec.gov/Archives/edgar/data/1393311/0001562762-20-000278.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
203,real_estate,6,PSA,Public Storage,0001393311,F5,10-Q,2020-11-04,0001562762-20-000379,https://www.sec.gov/Archives/edgar/data/1393311/0001562762-20-000379.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
204,real_estate,7,ESS,Essex Property Trust,0000920522,F1,10-Q,2019-10-24,0000920522-19-000059,https://www.sec.gov/Archives/edgar/data/920522/0000920522-19-000059.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
204,real_estate,7,ESS,Essex Property Trust,0000920522,F2,10-K,2020-02-20,0000920522-20-000026,https://www.sec.gov/Archives/edgar/data/920522/0000920522-20-000026.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
204,real_estate,7,ESS,Essex Property Trust,0000920522,F3,10-Q,2020-05-07,0000920522-20-000041,https://www.sec.gov/Archives/edgar/data/920522/0000920522-20-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
204,real_estate,7,ESS,Essex Property Trust,0000920522,F4,10-Q,2020-08-05,0000920522-20-000055,https://www.sec.gov/Archives/edgar/data/920522/0000920522-20-000055.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
204,real_estate,7,ESS,Essex Property Trust,0000920522,F5,10-Q,2020-10-30,0000920522-20-000061,https://www.sec.gov/Archives/edgar/data/920522/0000920522-20-000061.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
